"country","code","population_size","world_bank_economies","pct_cases_sequenced_in_last_year","sequences_per_100k_last_year","sars_cov_2_binary"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Republic of the Congo","COG",5518000,"Lower middle income",2.26,2.713,"Does not meet sequencing target"
"Romania","ROU",19238000,"High income",0.64,52.713,"Meets sequencing target"
"Russia","RUS",145934000,"Upper middle income",0.17,14.841,"Does not meet sequencing target"
"Rwanda","RWA",12952000,"Low income",0.27,0.639,"Does not meet sequencing target"
"Saint Helena","SHN",NaN,"No income data",0,0,"Does not meet sequencing target"
"Saint Kitts and Nevis","KNA",53000,"High income",0.77,62.918,"Meets sequencing target"
"Saint Lucia","LCA",184000,"Upper middle income",0.83,78.389,"Meets sequencing target"
"Saint Pierre and Miquelon","SPM",NaN,"No income data",0,0,"Does not meet sequencing target"
"Saint Vincent and the Grenadines","VCT",111000,"Upper middle income",2.18,126.011,"Meets sequencing target"
"Samoa","WSM",NaN,"Upper middle income",0,0,"Does not meet sequencing target"
"San Marino","SMR",34000,"High income",0,0,"Does not meet sequencing target"
"São Tomé and Príncipe","STP",219000,"Lower middle income",0.04,0.44,"Does not meet sequencing target"
"Saudi Arabia","SAU",34814000,"High income",0.02,0.121,"Does not meet sequencing target"
"Senegal","SEN",16744000,"Lower middle income",12.82,10.926,"Meets sequencing target"
"Serbia","SRB",8737000,"Upper middle income",0.1,19.05,"Does not meet sequencing target"
"Seychelles","SYC",98000,"High income",3.51,876.464,"Meets sequencing target"
"Sierra Leone","SLE",7977000,"Low income",0.15,0.023,"Does not meet sequencing target"
"Singapore","SGP",5850000,"High income",0.86,289.053,"Meets sequencing target"
"Slovakia","SVK",5460000,"High income",1.78,549.805,"Meets sequencing target"
"Slovenia","SVN",2079000,"High income",4.32,1828.249,"Meets sequencing target"
"Solomon Islands","SLB",NaN,"Lower middle income",1.1,32.584,"Meets sequencing target"
"Somalia","SOM",15893000,"Low income",0.06,0.017,"Does not meet sequencing target"
"South Africa","ZAF",59309000,"Upper middle income",1.91,34.75,"Meets sequencing target"
"South Korea","KOR",51269000,"High income",0.27,132.348,"Does not meet sequencing target"
"South Sudan","SSD",11194000,"Low income",0.63,0.312,"Does not meet sequencing target"
"Spain","ESP",46755000,"High income",1,178.563,"Meets sequencing target"
"Sri Lanka","LKA",21413000,"Lower middle income",1.34,7.938,"Does not meet sequencing target"
"Sudan","SDN",43849000,"Low income",0.58,0.286,"Does not meet sequencing target"
"Suriname","SUR",NaN,"Upper middle income",0.77,40.126,"Meets sequencing target"
"Sweden","SWE",10099000,"High income",6.47,882.671,"Meets sequencing target"
"Switzerland","CHE",8655000,"High income",2.07,792.658,"Meets sequencing target"
"Syria","SYR",NaN,"Low income",0.77,0.479,"Does not meet sequencing target"
"Taiwan","TWN",23817000,"High income",0.03,8.927,"Does not meet sequencing target"
"Tajikistan","TJK",9538000,"Low income",0,0,"Does not meet sequencing target"
"Tanzania","TZA",NaN,"Lower middle income",0.01,0.003,"Does not meet sequencing target"
"Thailand","THA",69800000,"Upper middle income",0.68,26.295,"Meets sequencing target"
"The Bahamas","BHS",393000,"High income",0.25,9.269,"Does not meet sequencing target"
"The Gambia","GMB",2417000,"Low income",13.24,12.786,"Meets sequencing target"
"Togo","TGO",8279000,"Low income",1.85,2.757,"Does not meet sequencing target"
"Tonga","TON",NaN,"Upper middle income",0,0,"Does not meet sequencing target"
"Trinidad and Tobago","TTO",1399000,"High income",1.87,155.841,"Meets sequencing target"
"Tunisia","TUN",11819000,"Lower middle income",0.09,3.108,"Does not meet sequencing target"
"Turkey","TUR",84339000,"Upper middle income",0.33,33.865,"Does not meet sequencing target"
"Turks and Caicos Islands","TCA",NaN,"High income",0.75,56.86,"Meets sequencing target"
"Tuvalu","TUV",NaN,"Upper middle income",0,0,"Does not meet sequencing target"
"Uganda","UGA",45741000,"Low income",0.8,0.73,"Does not meet sequencing target"
"Ukraine","UKR",43734000,"Lower middle income",0.03,2.055,"Does not meet sequencing target"
"United Arab Emirates","ARE",9890000,"High income",0,0.011,"Does not meet sequencing target"
"United Kingdom","GBR",67886000,"High income",11.72,2423.184,"Meets sequencing target"
"United States of America","USA",331003000,"High income",4.47,678.571,"Meets sequencing target"
"Uruguay","URY",3474000,"High income",0.01,1.695,"Does not meet sequencing target"
"Uzbekistan","UZB",33469000,"Lower middle income",0,0,"Does not meet sequencing target"
"Vanuatu","VUT",NaN,"Lower middle income",0,0,"Does not meet sequencing target"
"Vatican City","VAT",NaN,"No income data",0,0,"Does not meet sequencing target"
"Venezuela","VEN",28436000,"Upper middle income",0.2,0.975,"Does not meet sequencing target"
"Vietnam","VNM",97339000,"Lower middle income",0.05,4.959,"Does not meet sequencing target"
"Wallis and Futuna","WLF",NaN,"No income data",0,0,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
"West Bank and Gaza","PSE",5101000,"Lower middle income",0,0.019,"Does not meet sequencing target"
